id,sentence,dialect,source
303,એકવાર શરૂઆતમાં કોર્પોરેશન બધાને જગ્યાની ફાળવણી વગેરે કરી લે એના પછી દર પાંચ વર્ષે તમારે સ્ટ્રીટ વેન્ડર્સને પ્રમોટ કરવા પડે,standard_gujarati,balanced
304,કોર્પોરેશન હસ્તક આ સત્તા આવે છે,standard_gujarati,balanced
305,પરંતુ તમે જે સરવે કરીને કોર્ટ સમક્ષ રજૂ કર્યો હતો અને કોર્ટે આદેશ કર્યા હતા,standard_gujarati,balanced
306,પરંતુ જ્યારે તમે વેન્ડર્સને રિલોકેટ કરશો ત્યારે જ આ રિટનો નિકાલ કરવામાં આવશે,standard_gujarati,balanced
307,અન્યથા તમારું કૃત્ય કોર્ટની અવમાનના જ નહીં કાયદાની જોગવાઇઓથી વિપરીત પણ ગણાશે,standard_gujarati,balanced
308,મ્યુનિસિપલ કોર્પોરેશનના કમિશ્નર કે તેના અધિકારીઓ કોર્ટ સમક્ષ કેઝ્યુઅલ સ્ટેટમેન્ટ્સ આપી શકે નહીં,standard_gujarati,balanced
309,વેન્ડર્સે જે તે સમયે તમને સહકાર આપ્યો હતો,standard_gujarati,balanced
310,જો આ વાસ્તવિક સ્થિતિ હોય તો તમે વેન્ડર્સને એક મિટર દૂર પણ હટાવી શકો નહી,standard_gujarati,balanced
311,હાઇકોર્ટે કહ્યું હતું કે આ દલીલ કોર્પોરેશનને કન્ટેમ્પ્ટમાં નાંખી શકે છે,standard_gujarati,balanced
312,હાઇકોર્ટે કોર્પોરેશનને તાકીદ કરી હતી કે આ પરિસ્થિતિ ગંભીર છે અને હવે તમારો શું પ્રસ્તાવ છે એ અમને બતાવો,standard_gujarati,balanced
313,ત્યારે કોર્ટે કહ્યું હતું કે જો તમે શક્યતા ચકાસી રહ્યા હોવ તો તમે કોર્ટ સ્પષ્ટ કરી રહી છે કે તમે કન્ટેમ્પ્ટ ઓફ કોર્ટમાં આવી શકો,standard_gujarati,balanced
314,વિદ્યાર્થીઓ પરીક્ષાની તૈયારીઓ કરી રહ્યા છે ત્યારે તેમના વાલીઓના મનમાં એક પ્રશ્ન છે કે આપણુ સંતાન જ્યારે પરીક્ષા આપવા માટે બેઠું હશે ત્યારે સ્કૂલને બોમ્બથી ઉડાવી દેવાની ધમકી આવશે તો,standard_gujarati,balanced
315,બાળકો ચિંતામુક્ત રીતે પરીક્ષા આપી શકે એ માટેનું પ્લાનિંગ ચાલી રહ્યું છે,standard_gujarati,balanced
316,બાળકો શાંતિના વાતવરણમાં પરીક્ષા આપી શકે એવું પ્લાનિંગ વિદ્યાર્થીઓ ગભરાઈ જાય નહિ એ માટેનું આગોતરું આયોજન કરવામાં આવશે,standard_gujarati,balanced
317,બાળકો શાંતિના વાતાવરણમાં પરીક્ષા આપી શકે અને તેમના વાલીઓ પણ ચિંતામુક્ત રહે એ રીતનું પ્લાનિંગ તંત્ર દ્રારા કરવામાં આવી રહ્યું છું,standard_gujarati,balanced
318,બોર્ડની પરીક્ષા પૂર્વે હાઇ લેવલની મિંટિંગનો સિલસિલો શરૂ થઈ જશે,standard_gujarati,balanced
319,પરીક્ષા પૂર્વે સ્કૂલોમાં ચેકિંગ કરાશે અને બંદોબસ્ત પણ રહેશે,standard_gujarati,balanced
320,બોર્ડની પરીક્ષા પૂર્વે તમામ સ્કૂલોનું ચેકિંગ પોલીસ દ્રારા કરવામાં આવશે અને બંદોબસ્ત પણ ગોઠવી દેવાશે,standard_gujarati,balanced
321,સ્કૂલોના ચેકિંગ બાદ વિદ્યાર્થીઓને પરીક્ષાખંડમાં બેસાડવામાં આવશે,standard_gujarati,balanced
322,આ સિવાય ફાયરબ્રિગેડની ટીમો પણ સતત એલર્ટ મોડ પર રહશે,standard_gujarati,balanced
323,સતત જે સ્કૂલને ધમકી મળતી હોય ત્યાં વધુ ફોકસ કરાશે સતત જે સ્કૂલને ધમકી મળતી હોય ત્યાં વધુ ફોકસ કરાશે,standard_gujarati,balanced
324,છેલ્લા ત્રણ મહિનાથી સતત જે સ્કૂલોને ધમકી મળી રહી હોય ત્યાં તંત્ર દ્વારા વધુ ધ્યાન આપવામાં આવશે,standard_gujarati,balanced
325,એનું મુખ્ય કારણ એ છે કે આ જગ્યાઓ પર ધમકી આપવાથી સૌથી વધુ અસર થાય છે,standard_gujarati,balanced
326,તેઓ વર્ચ્યુઅલ પ્રાઇવેટ નેટવર્ક અથવા ટોર બ્રાઉઝરનો ઉપયોગ કરીને તેમના આઈપી એડ્રેસને છુપાવે છે,standard_gujarati,balanced
327,કેટલાક અપરાધીઓ ઈમેઈલ સ્પૂફિંગનો ઉપયોગ કરે છે,standard_gujarati,balanced
328,મેઇલ મોકલનારને કેવી રીતે શોધી કાઢવામાં આવે છે,standard_gujarati,balanced
329,સાયબર અપરાધીઓને ટ્રેસ કરવા માટે પોલીસની સાયબર ક્રાઇમ યુનિટ કામ કરે છે,standard_gujarati,balanced
330,જો અપરાધી વિદેશમાં હોય તો આંતરરાષ્ટ્રીય સહયોગ જેમ કે ઇન્ટરપોલની મદદ લેવામાં આવે છે,standard_gujarati,balanced
331,ડિજિટલ ફોરેન્સિક્સમાં કોમ્પ્યુટર અને મોબાઇલનું વિશ્લેષણ કરીને પુરાવા શોધવામાં આવે છે,standard_gujarati,balanced
332,બોમ્બની ધમકી મળતાં જ સ્કૂલોમાં વાલીઓ બાળકોને લેવા દોડી આવ્યા હતા અને સૌના જીવ તાળવે ચોંટ્યા હતાં,standard_gujarati,balanced
333,ફરી એક વખત અમદાવાદમાં અફરાતફરીનો માહોલ જોવા મળ્યો હતો,standard_gujarati,balanced
334,તપાસના અંતે એક પણ સ્કૂલમાંથી સંદિગ્ધ વસ્તુ મળી નહોતી,standard_gujarati,balanced
335,ધમકીને લઈને અમદાવાદની કેટલીક સ્કૂલોમાં રજા જાહેર કરી દેવાઈ હતી,standard_gujarati,balanced
336,અમિત શાહના લોકસભા વિસ્તારની જાણીતી સ્કૂલોને બોમ્બથી ઉડાવવાની ધમકી મળી હતી,standard_gujarati,balanced
337,સાથે જ મેલમાં કેન્દ્રીય ગૃહમંત્રી અમિત શાહ અને લોરેન્સ બિશ્નોઈને પણ ટાર્ગેટ કરવાની ધમકી અપાઈ હતી,standard_gujarati,balanced
338,નાણામંત્રીએ સતત પાંચમી વખત બજેટ રજૂ કરીને એક નવો વિક્રમ સ્થાપિત કર્યો હતો,standard_gujarati,balanced
339,જેના ભાગરૂપે આંતરરાષ્ટ્રીય કક્ષાના સ્પોર્ટસ કોમ્પ્લેક્સ અને સ્ટેડિયમ સ્થાપી તેને આધુનિક જાહેર પરિવહન સુવિધાઓ સાથે વિકસાવવામાં આવશે,standard_gujarati,balanced
340,સોમનાથ અને શિવરાજપુર બીચ પ્રવાસીઓ માટે વિશ્વસ્તરીય સુવિધાઓ સાથે આકર્ષક પ્રવાસન કેન્દ્ર તરીકે વિકસી રહ્યાં છે,standard_gujarati,balanced
341,આ પ્રોજેકટ સંસ્કૃતિ અને પ્રવાસનનો સંગમ ધરાવતો હાઇવે બની રહેશે,standard_gujarati,balanced
342,ગુજરાત વડાપ્રધાનના દરેક સંકલ્પોને સાકાર કરવામાં તેમના જ દિશાદર્શનમાં અવિરત વિકાસથી અગ્રેસર રહેતું રાજ્ય છે,standard_gujarati,balanced
343,આ બજેટ કોઈપણ નવા કરવેરાનું ભારણ નાખ્યા વગર રાજ્યની અવિરત વિકાસ યાત્રાને જન કલ્યાણના અડગ વિશ્વાસથી આગળ ધપાવનારું છે,standard_gujarati,balanced
344,બજેટ વિશ્વાસ આધારિત શાસન અને માનવ કેન્દ્રિત આર્થિક માળખાનું વિઝન પાર પાડનારું છે એમ હું સ્પષ્ટ માનું છું,standard_gujarati,balanced
345,આપણે સોમનાથ સ્વાભિમાન પર્વની ગૌરવમય ઉજવણી કરી રહ્યાં છીએ,standard_gujarati,balanced
346,આ સ્વાભિમાન પર્વ સાથે પ્રત્યેક ગુજરાતી ગુજરાતના ગતિમાન વિકાસનું ગર્વ લઈ શકે તેવું સર્વ સમાવેશી બજેટ આપવા માટે નાણાંમંત્રી અને તેમની સમગ્ર ટીમને અભિનંદન આપું છું,standard_gujarati,balanced
347,તેમણે આક્ષેપ કર્યો કે આ બજેટ ચૂંટણીલક્ષી છે અને વાસ્તવિક મુદ્દાઓથી દૂર છે,standard_gujarati,balanced
348,બજેટથી પણ વધી જશે કુલ દેવું આ બજેટની એક જાણીને આંચકો લાગે એવી વાત એ છે કે ગુજરાત સરકારનું કુલ દેવું પણ બજેટના કુલ કદથી વધીને કરોડથી વધીને પાંચ લાખ કરોડની આસપાસનું થવાનું છે,standard_gujarati,balanced
349,ગુજરાતમાં દર વર્ષે બજેટના કદમાં વધારો થઇ રહ્યો છે,standard_gujarati,balanced
350,તેમ દેવાના આંકડા પણ વધી રહ્યાં છે,standard_gujarati,balanced
351,જુદાજુદા પ્રોજેક્ટ પૂરા કરવા માટે ગુજરાત સરકાર વિવિધ બેંકો પાસેથી વ્યાજથી લોન લે છે તેમજ ફંડહાઉસો પાસેથી પણ વ્યાજ લેતી હોય છે,standard_gujarati,balanced
352,હાલમાં પણ સરકાર દર મહિને હજારો કરોડનું વ્યાજ પણ ચૂકવી રહી છે,standard_gujarati,balanced
353,આ બાબત સરકાર માટે ખૂબ જ ચિંતાજનક છે,standard_gujarati,balanced
354,પણ દિવ્ય ભાસ્કરના ઇન્વેસ્ટિગેશનમાં કેમેરા સામે એવા ભેજાબાજ લોકો ખુલ્લા પડ્યા છે જેઓ શૈક્ષણિક વ્યવસ્થાની ઘોર ખોદવા બેઠાં છે,standard_gujarati,balanced
355,એટલે આવા સેન્ટરો ચલાવતા લોકોનું અમે સ્ટિંગ ઓપરેશન કર્યું,standard_gujarati,balanced
356,એટલે જ આ પરીક્ષા પાસ કર્યા પછી દેશની કોઈપણ સ્કૂલ કે કોલેજમાં પ્રવેશ મેળવી શકો છો,standard_gujarati,balanced
357,પરંતુ દિવ્ય ભાસ્કરની ટીમ જ્યારે વડોદરા અને અમદાવાદના સેન્ટર્સ પર પહોંચી તો ચોંકાવનારો ઘટસ્ફોટ થયો,standard_gujarati,balanced
358,આ ઇન્વેસ્ટિગેશનની શરૂઆત સોશિયલ મીડિયા પરથી મળેલી એક જાહેરાતથી થઈ,standard_gujarati,balanced
359,આ સાથે જ મોબાઇલ નંબર પણ આપવામાં આવ્યો હતો,standard_gujarati,balanced
360,તેમજ પાસ થવાનું ગેરંટી પણ આપવામાં આવી હતી,standard_gujarati,balanced
361,પહેલાં મોબાઇલ પર વાત અને પછી રૂબરૂ મુલાકાત અમે મોબાઇલ નંબર પર ફોન કર્યો તો એક મહિલા સાથે અમારી વાતચીત થઈ,standard_gujarati,balanced
362,ત્યારે અમે એક વિદ્યાર્થીના મોટાભાઈની ઓળખ આપી,standard_gujarati,balanced
363,ટેલિફોનિક વાતચીત દરમિયાન પરીક્ષા ક્યારે લેવાશે,standard_gujarati,balanced
364,પરંતુ પૂછપરછ દરમિયાન જ્યારે પરીક્ષાની ફી અંગે અમે સવાલ કર્યો તો એક નવા પ્રકરણનો પર્દાફાશ થયો,standard_gujarati,balanced
365,આટલી અધધ ફી લેવા પાછળનું કારણ સમજવાતા ફોન પર વાત કરનાર મહિલાએ વિદ્યાર્થીને પરીક્ષામાં સેટિંગ કરાવી આપવાની અને ગેરંટી સાથે પાસ કરાવી દેવાનો દાવો કર્યો,standard_gujarati,balanced
366,ફોન પર વાતચીતના અંતમાં મહિલાએ અમને સરનામું મોકલી આપ્યું અને રૂબરૂ મળવા આવવા માટે કહ્યું,standard_gujarati,balanced
367,આ ઉપરાંત તેમણે અમને મોબાઇલ પર લોકેશન પણ મોકલી આપ્યું,standard_gujarati,balanced
368,કોમ્પ્લેક્સમાં ત્રીજા માળે આ સેન્ટર આવેલું હતું,standard_gujarati,balanced
369,કાચનો દરવાજો ખોલતા જ સામે રિસેપ્શન હતું,standard_gujarati,balanced
370,અમે વિદ્યાર્થીના ભાઈ તરીકે ઓળખાણ આપી અને પરીક્ષાની પૂછપરછ માટે આવ્યા હોવાનું કહ્યું,standard_gujarati,balanced
371,અગાઉ ફોન પર વાત થઈ હોવાનું પણ અમે જણાવ્યું,standard_gujarati,balanced
372,એટલે નામ અને મોબાઇલ નંબર લેપટોપમાં નોંધીને થોડીવાર માટે વેઇટિંગમાં બેસાડવામાં આવ્યા,standard_gujarati,balanced
373,માંડ એક મિનિટ કરતા પણ ઓછા સમયમાં આ યુવતી બહાર આવી અને ઓફિસની અંદર બેસેલા એક મેડમને મળી આવવા કહ્યું,standard_gujarati,balanced
374,એક યુવતી ટેબલ ખુરસી નાખીને બેઠી હતી,standard_gujarati,balanced
375,એ યુવતીએ પોતાની ઓળખ શ્રદ્ધા મેડમ તરીકે આપી,standard_gujarati,balanced
376,અમારે તો બધા જ વિષયની પરીક્ષા અપાવવી છે,standard_gujarati,balanced
377,એમાં એવું હોય કે પરીક્ષા આપવા એને જવું પડે,standard_gujarati,balanced
378,પરંતુ અમે જેટલું આપીએ એટલું એણે લખવું પડશે,standard_gujarati,balanced
379,પ્રેક્ટિકલ આપવા સ્કૂલમાં જવું પડશે,standard_gujarati,balanced
380,એટલે લખીને રેડી કરીને જવાનું છે,standard_gujarati,balanced
381,એટલે તમે પેપર જ એડવાન્સ આપી દેશો,standard_gujarati,balanced
382,એટલે બે પેજ જેવું એમાં આન્સર લખવાના આવશે,standard_gujarati,balanced
383,ત્યાં પણ અમારો સપોર્ટ રહેશે એટલે વાંધો નહીં આવે,standard_gujarati,balanced
384,પણ ફરજિયાત પરીક્ષા આપવા તો જવું જ પડશે,standard_gujarati,balanced
385,તમારે તબક્કાવાર પેમેન્ટ કરવાનું રહેશે,standard_gujarati,balanced
386,અમે તો એકસાથે ફૂલ પેમેન્ટ કરી શકીએ છીએ,standard_gujarati,balanced
387,પરંતુ હજુ બે મોટા પ્રશ્નોના જવાબ શોધવાના બાકી હતા,standard_gujarati,balanced
388,આ સવાલોના જવાબની શોધમાં અમને અમદાવાદના એક સેન્ટરનું સરનામું મળ્યું,standard_gujarati,balanced
389,જ્યાં બેસેલા એજન્ટો કોઈપણ જાતનો ડર કે શરમ રાખ્યા વગર પોતાના મોઢે જ શિક્ષણને કેવી રીતે ધંધો બનીવી દીધો છે એના દાવા કરી રહ્યા છે,standard_gujarati,balanced
390,અમદાવાદના ઓઢવ વિસ્તારમાં રિંગરોડ પર બનેલા એક કોમ્પ્લેક્સમાં નેશનલ ઇન્સ્ટિટ્યૂટ ઓફ ઓપન સ્કૂલિંગનું સેન્ટર આવેલું છે,standard_gujarati,balanced
391,તેને ઉજાગર કરવા માટે સ્ટિંગ ઓપરેશન કર્યું,standard_gujarati,balanced
392,આ સેન્ટર એક એવા કોમ્પ્લેક્સમાં ચાલી રહ્યું છે જ્યાં બિલ્ડીંગમાં ઘણા બધા સ્પા સેન્ટર ચાલે છે,standard_gujarati,balanced
393,ચાર માળની બિલ્ડીંગના ત્રીજા માળે અમે પહોંચ્યા,standard_gujarati,balanced
394,તેમજ આ સેન્ટરમાં માર્ગદર્શન આપતું હોવાનો દાવો હતો,standard_gujarati,balanced
395,અંદર અમે પહોંચીને જોયું કે અહીંયાં આવતા લોકોને પ્રાથમિક જાણકારી આપવા માટે એક યુવતી રિસેપ્શન પર બેઠી હતી,standard_gujarati,balanced
396,અમે યુવતી પાસે જઈને વિદ્યાર્થીના ભાઈ તરીકે ઓળખ આપી અને સેન્ટર પર આવવાનું કારણ જણાવ્યું,standard_gujarati,balanced
397,કેટલીક ડિટેલ્સ લીધા બાદ અમને થોડીવાર માટે સોફા પર બેસવા માટે કહ્યું,standard_gujarati,balanced
398,અમે ત્યાં પહોંચ્યા એ પહેલાં જ બેથી ત્રણ વિદ્યાર્થીઓ પૂછપરછ માટે આવ્યા હતા,standard_gujarati,balanced
399,લગભગ ત્રણેક મિનિટ રાહ જોયા પછી રિસેપ્શન પર બેસેલી યુવતી અમને એક નંબરની ઓફિસમાં જવા માટે કહ્યું,standard_gujarati,balanced
400,"ખાડિયામાં એકમાત્ર મ્યુનિસિપલ કોર્પોરેશનનો પાર્કિંગ માટેનો પ્લોટ છે, જે ખાડ વાહન પાર્કિંગ માટેની ખૂબ જરૂરિયાત હોવા છતાં પણ ખાડિયામાં કોર્પોરેશનના પ્લોટનો ઉપયોગ મુદ્દામાલ અને ભંગારના વાહનો મુકવા માટે કરવામાં આવી રહ્યો છે અને જે ભંગારના વાહનોમાં આગ લાગવાની ઘટના પણ તાજેતરમાં બની હતી",standard_gujarati,balanced
401,"તે પ્રમાણે પરીક્ષાલક્ષી કે પરીક્ષા દરમ્યાન કોઈ પણ પ્રકારના સીસીટીવી ફૂટેજ સાથે કોઈ પણ પ્રકારની છેડછાડ કરાઈ નથી, તેવું દરેક જિલ્લા શિક્ષણાધિકારીએ લેખિતમા બોર્ડે જણાવ્યું છે કે આ પરીક્ષા દરમિયાન સ્કૂલના સત્તાવાળાઓ કે સંચાલકો સીસીટીવીનું મૉનિટરિંગ કરી શકશે નહીં",standard_gujarati,balanced
402,"સમગ્ર રાજ્ય સાથે ભાવનગર શહેર જિલ્લામાં પણ આ વખતે ઠંડી મોડેથી શરૂ થઈ હતી અને હાલમાં છેલ્લા બે સપ્તાહ કરતાં વધુ સમયથી ઠંડીનો ચરમ સમય ચાલી રહ્યો છે, ત્યારે આવનાર ફેબ્રુઆરી માસમાં પણ ઠંડીથી રાહત મળે એવી સંભાવના નહિવત્ જોવાઈ રહી છે",standard_gujarati,balanced
403,પતિ અને સંતાનો હયાત ન હોવાથી તેમનાં બહેન કમળાબેનને હૉસ્પિટલના કાઉન્સેલરે સમજાવતાં મૃતક જામખંભાળિયાના દિલીપભાઈ બાલભદ્રનું અવસાન થતાં મૃતકના પુત્ર સાગરભાઈએ કાઉન્સેલિંગ બાદ પિતાની 2 આંખ તથા ચામડીનું દાન આપવાની સંમતિ આપી,standard_gujarati,balanced
404,"અવકાશમાં વાદળો છવાઈ જવા સાથે ઠંડીનું પ્રમાણ ઘટી જવા પામ્યો છે અને વાતાવરણ ધૂંધળું બન્યું છે, સાથે ભેજના પ્રમાણમાં પણ નોંધપાત્ર વધારો થયો છે ત્યારે આ બદલાયેલા માહોલને પગલે ધરતી પુત્રોની ચિંતામાં વધારો થયો છે",standard_gujarati,balanced
405,વર્તમાન કાર્યકારી બોડી 9 વર્ષ સુધી હોદા પર રહેનાર વ્યક્તિ ચૂંટણી માટે આપોઆપ અયોગ્ય બને મૂળ ગુજરાત હાઇકોર્ટમાં વડોદરાથી અરજદાર પ્રદિપસિંહ સોલંકી અને રામચંદ્ર પ્રજાપતિ દ્વારા અરજી દાખલ કરવામાં આવી હતી,standard_gujarati,balanced
406,"ટ્રાફિક જામની સ્થિતિથી બચવા અગાઉથી આયોજન કરવું વહીવટી તંત્ર દ્વારા જણાવવામાં આવ્યું છે કે, કામગીરી દરમિયાન કપુરાઈ જંક્શન પર રસ્તો સિંગલ લેન રહેશે અથવા જરૂરિયાત મુજબ સંપૂર્ણ બંધ પણ રાખવામાં આવી શકે છે",standard_gujarati,balanced
407,"તો માનગઢ ખાતે આદિવાસી બલિદાન દિવસ, દેવમોગરા ખાતે પાંડોરી માતા મહાશિવરાત્રી મહોત્સવ અને શબરી ધામ શ્રી રામ શબરી મિલન મહોત્સવ ઉજવવા તેમજ અનુસૂચિત જાતિના આસ્થાના કેન્દ્રોમાં આયોજન કરવા જોગવાઈ કરાઈ હતી",standard_gujarati,balanced
408,"વાદળછાયું વાતાવરણ અને ગાઢ ધુમ્મસ ભાવનગર શહેરમાં સવારથી જ વાદળછાયું વાતાવરણ જોવા મળ્યું હતું અને ગાઢ ધુમ્મસ જોવા મળ્યું હતું, ધુમ્મસ એટલું ગાડ હતું કે નજીકના અંતરેથી પણ કોઈ પણ વસ્તુ દેખાતી ન હતી",standard_gujarati,balanced
409,"બીજી તરફ લિહોડાની નજીક આવેલા લાખાના મુવાડા ગ્રામ પંચાયતના સરપંચના જણાવ્યા મુજબ, તેમના વિસ્તારના અસરગ્રસ્ત ખેડૂતોને કોલ્ડ સ્ટોરેજ સંચાલકો દ્વારા નુકસાનીનું વળતર ચૂકવી દેવામાં આવ્યું છે",standard_gujarati,balanced
410,"સ્કીલ ઇન્ડિયા, મહિલા અને દિવ્યાંગોનું સશક્તીકરણ તથા સુગમ્ય ભારતનાં સૂત્રોને ધ્યાનમાં રાખીને પ્રજ્ઞાચક્ષુ અને દિવ્યાંગ મહિલાઓને છત અને પ્રશિક્ષણ મળે તે માટે આ આયોજન કરાયું છે",standard_gujarati,balanced
411,"પ્રાપ્ત માહિતી અનુસાર, બાજરડા ગામના અકબરભાઈ યાકુબભાઈ ઉમડીયા અને તેમના પિતરાઈ ભાઈ અબ્બાસભાઈ અભરામભાઈ ઉમડીયા સવારે રળોલ ગામે એક સગાની દફનવિધિમાં હાજરી આપવા બાઈક પર જઈ રહ્યા હતા",standard_gujarati,balanced
412,"સાયબર ગુનેગારો વર્ચ્યુઅલ પ્રાઇવેટ નેટવર્ક નો ઉપયોગ મુખ્યત્વે તેમની ઓળખ તેમજ આઈપી એડ્રેસ છુપાવવા, ઓનલાઇન પ્રવૃત્તિઓને અજ્ઞાત રાખવા અને કાયદાકીય સંસ્થાઓથી બચવા માટે કરે છે",standard_gujarati,balanced
413,"બોર્ડની પરીક્ષા દરમિયાન બોમ્બથી ઉડાવી દેવાની ધમકી મળે ત્યારે પોલીસે શુ કરવું, વિદ્યાર્થીઓમાં ડર ઊભો થાય નહીં એ માટે શું કરવું જેવી અનેક બાબતોને લઈને ઊંડાણપૂર્વક ચર્ચા થશે",standard_gujarati,balanced
414,"એર ઇન્ડિયાના જણાવ્યા અનુસાર ગાઢ ધુમ્મસના કારણે દિલ્હી અને ઉત્તર ભારતના કેટલાક વિસ્તારોમાં નબળી વિઝિબિલિટી જોવા મળી રહી છે, જેના કારણે ફ્લાઇટ કામગીરી અસરગ્રસ્ત બની છે",standard_gujarati,balanced
415,ત્યારે કોર્પોરેશને ચાર-પાંચ દિવસની મહેલત આપવાની વિનંતી કરી હતી અને કહ્યું હતું કે કોર્પોરેશન શક્ય હોય તો વેન્ડર્સને કઇ રીતે રિલોકેટ કરી શકે એની ચકાસણી કરવા સમય આપો,standard_gujarati,balanced
416,"શટલિયા રિક્ષાઓ અને આડેધડ પાર્ક કરેલી બાઈકોને કારણે એમ્બ્યુલન્સ જેવા ઇમરજન્સી વાહનો ને પણ ટ્રાફિક નો સામનો કરવો પડતો હોય છે, જે કોઈ મોટી જાનહાનિનું કારણ બની શકે છે",standard_gujarati,balanced
417,વિજયભાઈ ઝાલાએ સામાજિક સમરસતા અને પર્યાવરણ સંરક્ષણ અંગે મહત્વપૂર્ણ સંદેશ આપીને નાત-જાત અને ભાષાના ભેદ દૂર કરી સૌને રાષ્ટ્ર કાર્યમાં જોડાવાનું આહ્વાન કર્યું,standard_gujarati,balanced
418,"તેમણે હર્બટ હુવરના જીવનનો પ્રસંગ વર્ણવતા કહ્યું કે, યુનિવર્સિટીમાંથી એન્જિનિયરિંગનો અભ્યાસ પૂર્ણ કર્યા પછી હુવર ખાણમાં એન્જિનિયર બનવા માંગતા હતા",standard_gujarati,balanced
419,"સરકારી કચેરીઓ અને સ્કૂલોને આ પ્રકાર ધમકીઓ મળવા અંગે દિવ્ય ભાસ્કર સાયબર એક્સપર્ટ મયૂર ભુસાવળકર સાથે વાત કરી હતી, જેમાં તેમણે બે હેતુ અંગે જણાવ્યું હતું",standard_gujarati,balanced
420,5 ડિગ્ર આકાશમાં ધુમ્મસનું પ્રમાણ વધુ રહેવા સાથે ભેજના પ્રમાણમાં વધારો ભાવનગર શહેર જિલ્લામાં વાતાવરણ ડોહળાયું હતું અને આકાશમાં વાદળો જોવા મળ્યા હતા,standard_gujarati,balanced
421,"બીજીવાર આ ઘટના ન બને એની કોલ્ડ સ્ટોરેજવાળાએ બાહેંધરી લીધી લાખાના મુવાડા ગામના સરપંચ રમેશસિંહ ઝાલાએ જણાવ્યું હતું કે, અમારી પંચાયતમાં આવતું તળાવ છે",standard_gujarati,balanced
422,ધંધુકા તાલુકાના ફેદરા ગામ નજીક ગઈ કાલે સાંજે આશરે 5 વાગ્યાના સમયે એક દીપડાનો મૃતદેહ પાણી ભરાયેલા ખાડામાંથી મળી આવતા વિસ્તારમાં ભારે ચકચાર મચી ગઈ હતી,standard_gujarati,balanced
423,"આ પ્રસંગે, આચાર્ય સંકેતભાઈ સુથાર અને શાળા પરિવારે સ્વામી વિવેકાનંદની પ્રતિકૃતિ અર્પણ કરીને તાલુકા પ્રાથમિક શિક્ષણાધિકારીનું સન્માન કર્યું",standard_gujarati,balanced
424,વિરમગામ તાલુકાના વિરમગામ નગર પાલિકા વોર્ડ નંબર 8 માં આવેલા જમીન અને રસ્તા વિવાદ મામલે મામલતદાર મયુરધ્વજસિંહ રાઠોડ દ્વારા મહત્વનો હુકમ કરાયો છે,standard_gujarati,balanced
425,"વેસ્ટન ડીસ્ટર્બન્સ સિસ્ટમ સક્રિય હવામાન નિષ્ણાંત પરેશ ગોસ્વામીના જણાવ્યા અનુસાર, આગામી દિવસોમાં કમોસમી વરસાદને લઈને કોઈ જાતની શક્યતા નથી",standard_gujarati,balanced
426,જો લોકોને ગાડી અથવા ટુ-વ્હીલર પાર્ક કરવું હોય તો ગીતામંદિર એસટી બસ સ્ટેન્ડમાં અથવા સારંગપુર ન્યુ ક્લોથ માર્કેટ સામે પાર્કિંગ કરવા જવું પડે છે,standard_gujarati,balanced
427,પરંતુ જે તે સમયે તમે જે વેન્ડર્સનું આઇડેન્ટિફિકેશન કર્યું હતું અને સર્ટિફિકેટ આપ્યા હતા એમના રિ-આઇડેન્ટિફિકેશનનો હવે કોઇ પ્રશ્ન જ થતો નથી,standard_gujarati,balanced
428,"આ ઉપરાંત સ્થાનિકોએ એવા પણ આક્ષેપ કર્યા હતા કે, હલકી કક્ષાના પેવર બ્લોક ભવિષ્યમાં બદલવાના થતા તંત્રને ભ્રષ્ટાચારનો ખુલ્લેઆમ મોકો મળી જશે",standard_gujarati,balanced
429,નારણપુરા પોલીસે ગુનો ગાંધીનગર જીલ્લાના ખોરજ ગામમાં રહેતા સુધીર વિશ્વરકર્માએ નારણપુરા પોલીસ સ્ટેશનમાં ફરિયાદ નોંધાવી છે કે તે નારણપુરા સરદાર પટેલ સ્ટેડિયમ ખાતે આવેલા હવામાન વિભાગના એર ક્વોલોટી મોનીટરીંગ સ્ટેશન (એક્યુએમએસ)માં એક્ઝિક્યુટિવ એન્જીનીયર તરીકે નોકરી છે,standard_gujarati,balanced
430,"અમદાવાદ શહેરના પશ્ચિમ વિસ્તારમાં ચોરીના બનાવ સતત વધુ રહ્યા છે, ત્યારે તસ્કરોએ નારણપુરામાં આવેલું હવામાન વિભાગની ઓફિસમાં ચોરી કરી છે",standard_gujarati,balanced
431,"ધંધુકા પોલીસ સ્ટેશન વિસ્તારમાં આવેલા ધોળી ગામની સીમમાં, અડવાળ જવાના માર્ગ પર જાહેરમાં જુગાર રમતા પાંચ આરોપીઓને પોલીસે ઝડપી પાડ્યા છે",standard_gujarati,balanced
432,"તેમણે પોતાના મિત્ર જીતુભાઈ શાહની મદદથી આંબાવાડીની એક સ્ટોક બ્રોકર કંપનીના મનન પંચાલનો સંપર્ક કર્યો હતો, કારણ કે તે મકાન વેચવાનું હતું",standard_gujarati,balanced
433,"પૈસા કે ડોક્યુમેન્ટ ન આપતા ફરિયાદ જોકે, આ રૂપિયા લીધા બાદ પણ મનન પંચાલે બેંકમાં જમા કરાવી ડોક્યુમેન્ટ છોડાવીને શિરીષભાઈને આપ્યા નહોતા",standard_gujarati,balanced
