id,sentence,dialect,source
438,અને આ મામલે તંત્રને સત્વરે યોગ્ય પગલા લેવા રજૂઆત કરી હતી,standard,news_media
439,"દિન પ્રતિદિન પાર્કિંગની સમસ્યા વધી રહી છે, વાહનો વધતા જાય છે અને સામે પાર્કિંગ લોકોને મળી રહ્યું નથી",standard,news_media
440,ત્યારે અમદાવાદ શહેરના કોટ વિસ્તારમાં ખાડિયા રોડ ઉપર પાર્કિંગની સમસ્યા છે,standard,news_media
441,"ખાડિયામાં એકમાત્ર મ્યુનિસિપલ કોર્પોરેશનનો પાર્કિંગ માટેનો પ્લોટ છે, જે ખાડ વાહન પાર્કિંગ માટેની ખૂબ જરૂરિયાત હોવા છતાં પણ ખાડિયામાં કોર્પોરેશનના પ્લોટનો ઉપયોગ મુદ્દામાલ અને ભંગારના વાહનો મુકવા માટે કરવામાં આવી રહ્યો છે અને જે ભંગારના વાહનોમાં આગ લાગવાની ઘટના પણ તાજેતરમાં બની હતી",standard,news_media
442,પાર્કિંગનો અભાવ હોવા છતાં પણ કોર્પોરેશનનો પ્લોટ પોલીસ દ્વારા ઉપયોગ કરવામાં આવી રહ્યો છે,standard,news_media
443,પાર્કિંગની જગ્યાએ પોલીસે જપ્ત કરેલા વાહનોના થપ્પા મ્યુનિસિપલ કોર્પોરેશન દ્વારા શહેરમાં પાર્કિંગ માટેના પ્લોટ નક્કી કરવામાં આવ્યા છે જેમાં ખાડિયા રોડ ઉપર ખાડિયા પોલીસ સ્ટેશન નજીક એક પાર્કિંગનો મોટો પ્લોટ આવેલો છે,standard,news_media
444,જેમાં 100થી વધુ ટુ વ્હીલર પાર્ક થઈ શકે છે અને 10થી 15 ગાડીઓ પાર્ક થઈ શકે છે,standard,news_media
445,કોર્પોરેશન દ્વારા ત્યાં પાર્કિંગ અંગેનું બોર્ડ પણ મારવામાં આવ્યું છે,standard,news_media
446,પરંતુ ત્યાં પાર્કિંગની જગ્યાએ પોલીસ દ્વારા મુદ્દામાલ તરીકે જપ્ત કરેલા વાહનો મૂકવામાં આવે છે,standard,news_media
447,લોકોને વાહન પાર્કિંગ કરવા માટે જગ્યા શોધવી પડે છે કોઈપણ નાગરિકને ત્યાં વાહન મુકવા માટેની જગ્યા મળતી નથી,standard,news_media
448,ખાસ કરીને રાયપુર અને આસ્ટોડિયા આવતા લોકોને વાહન પાર્કિંગ કરવા માટે જગ્યા જરૂરી છે,standard,news_media
449,પરંતુ રોડ ઉપર ક્યાંય પણ પાર્કિંગ મળી રહ્યું નથી,standard,news_media
450,જો લોકોને ગાડી અથવા ટુ-વ્હીલર પાર્ક કરવું હોય તો ગીતામંદિર એસટી બસ સ્ટેન્ડમાં અથવા સારંગપુર ન્યુ ક્લોથ માર્કેટ સામે પાર્કિંગ કરવા જવું પડે છે,standard,news_media
451,આ પ્લોટમાં વાહનોમાં થોડા દિવસ પહેલાં પણ આગ લાગી હતી મ્યુનિસિપલ કોર્પોરેશનનો ખાડિયા પોલીસ સ્ટેશનની બાજુવાળો પ્લોટ હોવા છતાં પણ તે પોલીસને ફાળવી દેવામાં આવ્યો છે એક તરફ નાગરિકોને પાર્કિંગ માટેની ખૂબ મોટી જરૂરિયાત છે પરંતુ પોલીસ દ્વારા ત્યાં મુદ્દામાલ મૂકી રાખવામાં આવતો હોવાના કારણે પાર્કિંગ થઈ શકે તેમ નથી,standard,news_media
452,આ પ્લોટમાં મુદ્દામાલ તરીકે મૂકવામાં આવેલા વાહનોમાં થોડા દિવસ પહેલાં પણ આગ લાગી હતી,standard,news_media
453,લાગવાની ઘટના બાદ પણ આખો પ્લોટ ખૂબ ખરાબ હાલતમાં છે,standard,news_media
454,જેમ તેમ વાહનો મૂકી રાખવામાં આવ્યા હોવાના કારણે પણ ગંદકીનું સામ્રાજ્ય ત્યાં જોવા મળ્યું છે,standard,news_media
455,બરોડા ક્રિકેટ એસોસિએશનની ચૂંટણી સંદર્ભે થયેલી અરજી ઉપર હાઈકોર્ટ 05 માર્ચે ચુકાદો જાહેર કરશે,standard,news_media
456,હાઇકોર્ટ ત્યાં સુધી બરોડા ક્રિકેટ એસોસિએશનની વર્તમાન કમિટીને કાર્યકારી કમિટી તરીકે ડે ટુ ડે ના કાર્ય કરવા મંજૂરી આપતો હુકમ પસાર કરશે,standard,news_media
457,વર્તમાન કાર્યકારી બોડી 9 વર્ષ સુધી હોદા પર રહેનાર વ્યક્તિ ચૂંટણી માટે આપોઆપ અયોગ્ય બને મૂળ ગુજરાત હાઇકોર્ટમાં વડોદરાથી અરજદાર પ્રદિપસિંહ સોલંકી અને રામચંદ્ર પ્રજાપતિ દ્વારા અરજી દાખલ કરવામાં આવી હતી,standard,news_media
458,"જેમાં BCCI, બરોડા ક્રિકેટ એસોસિએશન, પૂર્વ ક્રિકેટર કિરણ મોરે, અમુલ જીકાર, અનંત ઇન્દુલકર, અમર પેટીવાલેને પક્ષકાર બનાવવામાં આવ્યા હતા",standard,news_media
459,"બરોડા ક્રિકેટ એસોસિએશનની ચૂંટણી પ્રમુખ, સેક્રેટરી, ખજાનચી જેવા પદો માટે યોજાઇ હતી",standard,news_media
460,જેમાં પક્ષકારોએ ઉમેદવારી પત્રો ભર્યા હતા,standard,news_media
461,"જોકે, સુપ્રીમ કોર્ટના વર્ષ 2022ના ચુકાદા મુજબ 9 વર્ષ સુધી હોદા પર રહેનાર વ્યક્તિ ચૂંટણી માટે આપોઆપ અયોગ્ય બને છે",standard,news_media
462,વળી હોદ્દા ઉપર સતત બે ટર્મ પછી 3 વર્ષનો કુલિંગ પિરિયડ જરૂરી છે,standard,news_media
463,"ચૂંટણી ઓફિસર દ્વારા અરજદારે રજૂ કરેલા વાંધા ઉપર કોઈ નિર્ણય લેવાયો નહોતો જેથી અરજદારો દ્વારા ચૂંટણી ઓફિસર સમક્ષ સુપ્રીમ કોર્ટના નિર્દેશો અનુસાર પક્ષકાર કિરણ મોરે, અમુલ જીકાર, અનંત ઇન્દુલકર, અમર પેટીવાલેને અયોગ્ય જાહેર કરવા માટે રજૂઆત કરવામાં આવી હતી",standard,news_media
464,"જોકે, ચૂંટણી ઓફિસર દ્વારા અરજદારે રજૂ કરેલા વાંધા ઉપર કોઈ નિર્ણય લેવાયો નહોતો અને વળી ઉમેદવારોની ફાઈનલ યાદી જાહેર કરાઈ છે",standard,news_media
465,બીજી વખત પણ વાંધો રજૂ કરવા છતાં અરજદારોની વાતને ગણકારવામાં આવી નહોતી,standard,news_media
466,હાઇકોર્ટમાં સીધી અરજી ટકવાપાત્ર નથી બરોડા ક્રિકેટ એસોસિયેશન વતી રજૂઆત કરવામાં આવી હતી કે સુપ્રીમ કોર્ટના નિર્દેશ અનુસાર મેમોરેન્ડમ ઓફ એસોસિએશનને સુધારવામાં આવ્યું છે,standard,news_media
467,ફરિયાદો માટે ઓમ્બ્યુસમેન્ટની રચના છે,standard,news_media
468,જેના ચેરમેન તરીકે કેરાલા હાઇકોર્ટના પૂર્વ ચીફ જસ્ટિસ એ,standard,news_media
469,જ્યારે અરજદારો પાસે બીજી કાનૂની પ્રક્રિયા ઉપલબ્ધ છે ત્યારે હાઇકોર્ટમાં સીધી અરજી ટકવાપાત્ર નથી,standard,news_media
470,"સામે પક્ષે અરજદારો દ્વારા રજૂઆત કરાઈ હતી કે, BCCI અને BCA સંપૂર્ણપણે ખાનગી વ્યક્તિઓ નથી",standard,news_media
471,ભારતમાં ઓર્ગેનાઇઝ ક્રિકેટ ઉપર ભારતીય ક્રિકેટ કંટ્રોલ બોર્ડનો સંપૂર્ણ કાબૂ છે,standard,news_media
472,સુપ્રીમ કોર્ટના નિર્દેશોનો ક્રિકેટ બોડી ભંગ કરી શકે નહીં,standard,news_media
473,અરજદારોના વાંધા ઉપર નિર્ણય લીધા વગર ઉમેદવારોની ફાઇનલ યાદી જાહેર કરવી તે લોકશાહીના સિદ્ધાંતોનો ભંગ છે,standard,news_media
474,"અરજીને નકારી દેવામાં આવે તો તેનો હેતુ માર્યો જાય તેમ છે ગુજરાત હાઇકોર્ટે બંને પક્ષકારોને સાંભળીને પ્રાથમિક દ્રષ્ટિએ નોંધ્યું હતું કે, BCCI અને BCA સંપૂર્ણ પ્રાઇવેટ વ્યક્તિ નથી",standard,news_media
475,બરોડા ક્રિકેટ એસોસિએશનના પ્રતિનિધિ ભારતીય ક્રિકેટ કંટ્રોલ બોર્ડમાં પણ હોય છે,standard,news_media
476,ભારતીય ક્રિકેટ કંટ્રોલ બોર્ડ ભારતમાં ઓર્ગેનાઈઝ ક્રિકેટ ઉપર સંપૂર્ણ પ્રભુત્વ ધરાવે છે,standard,news_media
477,ચૂંટણી પ્રક્રિયામાં સ્ક્રૂટિની એ ફક્ત એક મિકેનિકલ પ્રક્રિયા નથી,standard,news_media
478,અયોગ્ય પ્રક્રિયાઓ સામે આવેલી અરજી ઉપર કોર્ટ મૂક પ્રેક્ષક બની શકે નહીં,standard,news_media
479,સુપ્રીમ કોર્ટના નિર્દેશો ચૂંટણી અધિકારી અવગણ્યા છે,standard,news_media
480,આ કેસને મેરીટ ઉપર નક્કી કરવો જરૂરી છે,standard,news_media
481,જો કે ચૂંટણી પ્રક્રિયા જાહેર થયા બાદ તેની ઉપર અત્યારે સ્ટે આપી શકાય તેમ નથી,standard,news_media
482,જો અરજીને નકારી દેવામાં આવે તો તેનો હેતુ માર્યો જાય તેમ છે,standard,news_media
483,"હાઇકોર્ટની પૂર્વ મંજૂરી વગર પરિણામ જાહેર કરી શકાશે નહીં આખી હાઇકોર્ટે મૌખિક હુકમ કર્યો હતો કે, 15 ફેબ્રુઆરીના રોજ યોજનારી બરોડા ક્રિકેટ એસોસિએશનની ચૂંટણી સમય અનુસાર જ યોજાશે",standard,news_media
484,"તેમાં અરજીમાં સામેલ પક્ષકારો ભાગ પણ લઈ શકશે પરંતુ, હાઇકોર્ટની પૂર્વ મંજૂરી વગર પરિણામ જાહેર કરી શકાશે નહીં",standard,news_media
485,બેલેટ પેપરને સુરક્ષિત રીતે રાખવાના રહેશે,standard,news_media
486,આજે હાઇકોર્ટે ચુકાદો 5 માર્ચે નિર્ધારિત કર્યો છે,standard,news_media
487,ગુજરાત રાજ્યના નાણામંત્રી દ્વારા ગુજરાતના 1,standard,news_media
488,25 લાખથી વધુ વકીલોના હિતમાં એક જાહેરાત કરવામાં આવી છે,standard,news_media
489,રાજ્ય સરકાર દ્વારા એડવોકેટ વેલ્ફેર ફંડ માટે 5 કરોડ રૂપિયા અને બાર એસોસિએશનોના આધુનિકીકરણ તથા ડિજિટલાઇઝેશન માટે અંદાજે 1,standard,news_media
490,75 કરોડ રૂપિયાની વિશેષ ગ્રાન્ટ બાર એસોસિએશનોને હાઇ-લેવલ સોફ્ટવેર આપવામાં આવશે આ પહેલ અંતર્ગત ગુજરાતની તમામ 280થી વધુ બાર એસોસિએશનોને ટેકનોલોજીકલ રીતે સજ્જ કરવામાં આવશે,standard,news_media
491,"જેમાં તમામ 280થી વધુ બાર એસોસિએશનોને હાઇ-લેવલ સોફ્ટવેર આપવામાં આવશે, જેનાથી મેમ્બર મેનેજમેન્ટ વધુ સુરક્ષિત અને સરળ બનશે",standard,news_media
492,દરેક એડવોકેટ સભ્ય માટે અલગ મોબાઈલ એપ ઉપલબ્ધ કરાવાશે,standard,news_media
493,"જેમાં 100 થી વધુ પ્રોએક્ટિવ સુવિધાઓ જેવી કે કેસ મેનેજમેન્ટ, ક્લાયન્ટ મેનેજમેન્ટ અને ઓનલાઈન પેમેન્ટની સગવડ હશે",standard,news_media
494,"દરેક બાર એસોસિએશનને પોતાની સત્તાવાર વેબસાઇટ મળશે વકીલોની કામગીરીને વેગ આપવા માટે LegalGPT, AI ડ્રાફ્ટિંગ, AI આધારિત કેસ સમરી અને ડોક્યુમેન્ટ ટ્રાન્સલેશન જેવી અત્યાધુનિક સેવાઓ પૂરી પાડવામાં આવશે",standard,news_media
495,દરેક બાર એસોસિએશનને પોતાની સત્તાવાર વેબસાઇટ મળશે અને સિનિયર વકીલો દ્વારા માર્ગદર્શન માટે ખાસ ઈ-વીડિયો ચેનલ પણ શરૂ કરવામાં આવશે,standard,news_media
496,વકીલ સમાજને વૈશ્વિક સ્તરની ટેકનોલોજીથી સજ્જ કરવાનો એક સંકલ્પ જે,standard,news_media
497,"પટેલે જણાવ્યું છે કે, આ માત્ર એક ડિજિટલ પ્રોજેક્ટ નથી, પરંતુ ગુજરાતના વકીલ સમાજને વૈશ્વિક સ્તરની ટેકનોલોજીથી સજ્જ કરવાનો એક સંકલ્પ છે",standard,news_media
498,સરકાર તરફથી ગ્રાન્ટ પ્રાપ્ત થયાના ટૂંકા ગાળામાં જ આ તમામ સેવાઓ કોઈ પણ વધારાના ખર્ચ વગર વકીલ મિત્રો માટે કાર્યરત કરી દેવામાં આવશે,standard,news_media
499,"આ નિર્ણયથી ગુજરાતનો કાયદાકીય વ્યાપ વધુ પારદર્શક, ઝડપી અને આધુનિક બનશે, જેનો સીધો લાભ રાજ્યના લાખો વકીલો અને ન્યાયિક પ્રક્રિયાને મળશે",standard,news_media
500,માંડલ તાલુકાના જાલીસણા અને સીતાપુર ગામોની વચ્ચેમાંથી પસાર થતી સરદાર સરોવર નર્મદા નિગમની ઝીંઝુવાડા શાખા નહેર ઘણા સમયથી ગંદકીમાં ફસાઈ ગઈ હોય તેવું દ્રશ્ય સર્જાયું હતું,standard,news_media
501,"નહેરમાં પ્લાસ્ટિકના થેલા, બોટલો, થર્મોકોલ, ઘરેલું કચરો તેમજ અન્ય ઘન કચરાના જાડા થર કચરામાં લીલ અને કાઈ જામતા નહેરનું પાણી કાદવમય અને દુર્ગંધયુક્ત બની ગયું હતું",standard,news_media
502,"પરિણામે સિંચાઈ માટે જતું પાણી પણ પ્રદૂષિત થતું હતું, જે ખેડૂતો માટે ચિંતાજનક બાબત હતી",standard,news_media
503,રવિ પાક માટે પાણીની જરૂરિયાત હોવા છતાં પાણી સમયસર અને પૂરતું ન મળતા પાક સુકાઈ જવાની ભીતિ સેવાઈ રહી હતી,standard,news_media
504,"કેટલાક વિસ્તારોમાં પાણી આગળના ગામોમાં પહોંચવામાં મોડું પડતું હતું, જેના કારણે સિંચાઈ વ્યવસ્થા ખોરવાઈ ગઈ હતી",standard,news_media
505,ખેડૂતો દ્વારા અનેક વખત રજૂઆતો કરવા છતાં તંત્ર તરફથી માત્ર આશ્વાસન મળતું હતું,standard,news_media
506,આ મુદ્દાને વાચા આપતા દિવ્ય ભાસ્કરએ ગત તા,standard,news_media
507,16 ફેબ્રુઆરીના રોજ અહેવાલ પ્રસિદ્ધ કર્યો હતો,standard,news_media
508,"અહેવાલમાં ખેડૂતોની વ્યથા, નહેરની વાસ્તવિક સ્થિતિ અને સંભવિત નુકસાનને સ્પષ્ટ રીતે રજૂ કરાયુ હતું",standard,news_media
509,અહેવાલ પ્રસિદ્ધ થતાં જ સરદાર સરોવર નર્મદા નિગમનું તંત્ર હરકતમાં આવ્યું અને સ્થળ પર અધિકારીઓ સાથે કર્મચારીઓની ટીમ મોકલી તાત્કાલિક સફાઈ કામગીરી શરૂ કરાઈ,standard,news_media
510,ફક્ત બે જ દિવસમાં નહેર સંપૂર્ણપણે સાફ કરી દેવાઈ છે જેના પરિણામે હાલ સ્વચ્છ અને અવરોધમુક્ત પાણીનો વહેણ ફરી શરૂ થયો છે,standard,news_media
511,પાણી મળતા રવિ પાકને નવજીવન મળ્યુ છે,standard,news_media
512,ભારતીય રિઝર્વ બૅન્કે 650 સહાયક પદ માટે ભરતી જાહેર કરી છે,standard,news_media
513,અરજી પ્રક્રિયા શરૂ થઈ ગઈ છે અને 8 માર્ચ સુધી ચાલુ રહેશે,standard,news_media
514,પ્રિલિમ 11 એપ્રિલે અને મેઇન્સ 7 જૂને યોજાશે,standard,news_media
515,પ્રિલિમ અને મેઇન્સ વચ્ચે બે મહિનાનો તફાવત રહેશે,standard,news_media
516,20થી 28 વર્ષની વયના ઉમેદવારો અરજી કરી શકશ નિયમ મુજબ અનામત શ્રેણીના ઉમેદવારો માટે વયમર્યાદામાં છૂટછાટ અપાઈ છે,standard,news_media
517,"પસંદગી પ્રિલિમ, મેઇન્સ અને ભાષા પ્રાવીણ્ય કસોટી (LPT) પર આધારિત છે",standard,news_media
518,મેઇન્સમાં સારા સ્કોર કર્યા પછી પણ ભાષા પરીક્ષામાં નાપાસ થનારા ઉમેદવારને ગેરલાયક ઠેરવવામાં આવશે,standard,news_media
519,મુંબઈ ઑફિસ માટે સૌથી વધુ 249 ખાલી જગ્યાની જાહેરાત કરવામાં આવી છે,standard,news_media
520,"જનરલ, ઓબીસી અને ઇડબ્લ્યુએસ કેટેગરીના ઉમેદવારો માટે અરજી ફી ₹450 છે, અને અનામત કેટેગરીના ઉમેદવારો માટે, તે ₹50 છે",standard,news_media
521,મેઇન્સ પરીક્ષામાં જીકે અને કોમ્પ્યુટર સાયન્સનો સમાવેશ થાય છે,standard,news_media
522,"તેથી, પસંદગીમાં આ બે વિષયો પર મજબૂત પકડ મહત્વપૂર્ણ ભૂમિકા ભજવે છે",standard,news_media
523,"આ પરીક્ષામાં આશરે 800,000 ઉમેદવારો હાજર રહે છે",standard,news_media
524,મુખ્ય ઝોનમાં પદ અને પ્રિલિમ્સમાં અગાઉની પરીક્ષાનો કટ-ઓફ નોંધ: કટ-ઓફ સામાન્ય વર્ગનો છે,standard,news_media
525,ટેસ્ટ પ્રશ્નોની સંખ્યા ગુણ સમય ન્યૂમેરિક એબિલિટી 40 40 30 કમ્પ્યુટર નોલેજ 40 40 20 પ્રિલિમ્સનું પેટર્ન આવું રહે છે ટેસ્ટ પ્રશ્નોની સંખ્યા ગુણ સમય ન્યૂમેરિક એબિલિટી 35 35 20 પ્રીલિમ્સની સાથે મેન્સની તૈયારી પણ શરૂ કરવાની નિષ્ણાતની સલાહ 2023 પછી RBI આસિસ્ટન્ટની ખાલી જગ્યાઓની જાહેરાત કરવામાં આવી છે,standard,news_media
526,વિદ્યાર્થીઓએ પ્રીલિમ્સની સાથે મેન્સની તૈયારી પણ શરૂ કરી દેવી જોઈએ,standard,news_media
527,બંને પરીક્ષાઓ વચ્ચે પૂરતો સમય છે,standard,news_media
528,"> આનંદ સબધાની, બેંકિંગ પરીક્ષા નિષ્ણાત પાત્રતા માટે ગ્રેજ્યુએશનમાં 50% ગુણ જરૂરી છે",standard,news_media
529,કોઈપણ વિષયમાં 50% ગુણ સાથે ગ્રેજ્યુએશન પૂર્ણ કરનારા ઉમેદવારો અરજી કરી શકે છે,standard,news_media
530,સંસ્થાઓ ગ્રેડ પોઈન્ટ એવરેજ (CGPA) ના આધારે પરિણામો તૈયાર કરે છે,standard,news_media
531,75 CGPA 50% ની સમકક્ષ ગણવામાં આવે છે,standard,news_media
532,"પ્રીલિમ્સ અને મેઇન્સ માટે આ વિષયો પર ધ્યાન કેન્દ્રિત કરો કોયડાઓ અને બેઠક વ્યવસ્થા, પેસેજ-આધારિત સિલોજિઝમ અને અસમાનતાઓ, કોડિંગ-ડીકોડિંગ, રક્ત સંબંધ-આધારિત પ્રશ્નો, દિશા સમજ અને મૂળાક્ષર શ્રેણી વધુ મહત્વ ધરાવે છે",standard,news_media
533,"મેઇન્સ માટે, મુખ્ય વિષયો ક્રમ-રેન્કિંગ અને મિસમેચિંગ, ક્રિટિકલ રિઝનિંગ, મશીન ઇનપુટ, ટેબલ, ગ્રાફ વગેરે છે",standard,news_media
534,GSEBએ 26મીથી શરૂ થનારી ધોરણ 10 અને ધોરણ 12ની પરીક્ષાને કેન્દ્રમાં રાખી માર્ગદર્શિકા જાહેર કરી છે,standard,news_media
535,"તે પ્રમાણે પરીક્ષાલક્ષી કે પરીક્ષા દરમ્યાન કોઈ પણ પ્રકારના સીસીટીવી ફૂટેજ સાથે કોઈ પણ પ્રકારની છેડછાડ કરાઈ નથી, તેવું દરેક જિલ્લા શિક્ષણાધિકારીએ લેખિતમા બોર્ડે જણાવ્યું છે કે આ પરીક્ષા દરમિયાન સ્કૂલના સત્તાવાળાઓ કે સંચાલકો સીસીટીવીનું મૉનિટરિંગ કરી શકશે નહીં",standard,news_media
536,માત્ર ને માત્ર અધિકૃત સ્ટાફ અને સરકારી પ્રતિનિધિ પાસે આ સીસીટીવીનું મૉનિટરિંગ કરવાની સત્તા રહેશે,standard,news_media
537,અગાઉ ગેરરીતિ છુપાવવા સ્કૂલો સીડી કરપ્ટ હોવાનું બહાનું કાઢીને તપાસ રોકતી હતી,standard,news_media
538,આ બાબતને કેન્દ્રમાં રાખીને આ માસ્ટર પ્લાન ઘડાયો છે,standard,news_media
539,પ્રજ્ઞાચક્ષુઓ અને દિવ્યાંગજનો માટે કામ કરતા અંધજન મંડળ (બ્લાઇન્ડ પીપલ્સ ઍસોસેયિશન-BPA) જીએમડીસી મેદાન પાછળ 7 માળની હોસ્ટેલ બનાવશે,standard,news_media
540,ખાસ દિવ્યાંગ મહિલાઓ માટે બની રહેલી સમસારા હોસ્ટેલ એન્ડ સ્કિલિંગ સેન્ટરમાં 2 ભોંયરાં (બેઝમેન્ટ) ઉપરાંત 5 માળ હશે,standard,news_media
541,સમસારા અંધજન મંડળે 75 વર્ષમાં પ્રથમ વાર જંગી રકમનું મોટું કાર્ય આરંભ્યું છે,standard,news_media
542,અંદાજે 21 કરોડના ખર્ચે બનનારી હોસ્ટેલમાં 120 જેટલી દિવ્યાંગ મહિલા રહી શકશે,standard,news_media
543,"મંડળના જનરલ સેક્રેટરી ભૂષણ પુનાનીએ કહ્યું કે અત્યારે જ્યાં અંધજન મંડળ છે, એ જમીન અને જીએમડીસી પાછળની જમીન સરકારે 1964માં આપી હતી",standard,news_media
544,પહેલા તબક્કામાં 2 બેઝમેન્ટ સહિત 5 માળ મળીને 7 માળની હોસ્ટેલ બનાવાશે,standard,news_media
545,અત્યારે 21 કરોડના ખર્ચનો અંદાજ માંડ્યો છે અને દાન તથા ભંડોળ થકી આ રકમ એકઠી કરાશે,standard,news_media
546,કેટલાક દાતાઓએ દાન આપ્યું છે અને પ્રવાહ ચાલુ પણ છે,standard,news_media
547,"સ્કીલ ઇન્ડિયા, મહિલા અને દિવ્યાંગોનું સશક્તીકરણ તથા સુગમ્ય ભારતનાં સૂત્રોને ધ્યાનમાં રાખીને પ્રજ્ઞાચક્ષુ અને દિવ્યાંગ મહિલાઓને છત અને પ્રશિક્ષણ મળે તે માટે આ આયોજન કરાયું છે",standard,news_media
548,મહિલાઓને અહીં રહેવાની સાથે કૌશલ્ય વિકાસ (સ્કીલ ડેવલપમેન્ટ)ની તાલીમ મળે તે માટે વર્ગો પણ શરૂ કરાશે,standard,news_media
549,"18 મહિનામાં હોસ્ટેલ તૈયાર થશે, તેવો અંદાજ છે",standard,news_media
550,"ભોંયતળિયે ટ્રેનિંગ હોલ, પહેલા-બીજા માળે હોસ્ટેલ હોસ્ટેલનાં 2 ભોંયરાંમાં પાર્કિંગની સુવિધા રખાશે",standard,news_media
551,"ભોંયતળિયે ડાઇનિંગ હોલ, રસોડું, વેઇટિંગ એરિયા અને 2 ટ્રેનિંગ હોલ બનાવાશે",standard,news_media
552,પહેલા અને બીજા માળે મહિલાઓની રહેવાની વ્યવસ્થા કરાશે,standard,news_media
553,બંને માળે 6 બેડ રહી શકે એવા 8-8 રૂમ બનાવાશે,standard,news_media
554,ત્રીજા માળે કૌશલ્યોની તાલીમ આપવા માટે 8 વર્ગખંડ અને 3 સમારંભ કક્ષ બનાવાશે,standard,news_media
555,ટ્રેનર્સ માટે ચોથા માળે 60 લોકો રહી શકે એવા 6 વીઆઇપી સહિત 20 રૂમ બનાવાશે,standard,news_media
556,"મહિલાઓ માટે અલાયદી લિફ્ટ, ત્રીજા માળ સુધી રેમ્પ મહિલાઓને કોઈ વિક્ષેપ ન પડે તે હેતુથી તેમની માટે હોસ્ટેલના પહેલા-બીજા માળ સુધીની અલાયદી બે લિફ્ટ બનાવાશે",standard,news_media
557,સાથે જ દિવ્યાંગ મહિલાઓ માટે ત્રીજા માળ સુધી રેમ્પ પણ બનાવાશે,standard,news_media
558,સીબીએસઈ દ્વારા ધો-12 સાયન્સ-કોમર્સ-હ્યુમિનિટિસ (આર્ટ્સ)નું પ્રશ્નપત્ર પેપર સ્ટાઈલ મુજબનું અઘરું પરંતુ એકદમ સરળથી મોડરેટ લેવલનું સંતુલિત રહ્યું હતું,standard,news_media
559,"જેમાં યોગાસન અને ઓબેસિટી, આતંરરાષ્ટ્રીય કક્ષાની રમતોનું આયોજન, રમતગમત દરમ્યાન ખેલાડીઓને થતી ઈજા સહિતન તેમણે વધુમાં કહ્યું કે ‘વિદ્યાર્થીઓ માટે ફિઝિકલ એજ્યુકેશનની પરીક્ષા સવારે 10",standard,news_media
560,કુલ 70 માર્ક્સની પરીક્ષામાં 5 સેકશનમાં 35 પ્રશ્નો કુલ 10 ચેપ્ટરમાંથી પૂછાયા હતા,standard,news_media
561,"જેમાંથી મેનેજમેન્ટ ઓફ સ્પોર્ટિંગ ઈવેન્ટસ, ચિલ્ડ્રન એન્ડ વુમન્સ સ્પોર્ટ્સ, ટેસ્ટ એન્ડ મેજરમેન્ટ, ટ્રેઈનિંગ એન્ડ સ્પોર્ટ્સ સહિતના કુલ ચાર ચેપ્ટર્સમાંથી 60 ટકા એનસીઈઆરટીના કોર્સ આધારિત પ્રશ્નો પૂછાયા હતા",standard,news_media
562,એકંદરે તમામ પ્રશ્નો વિદ્યાર્થીઓની વિચાર શક્તિ અને સમજણ શક્તિની કસોટી કરે તેવા પૂછાયા હતા,standard,news_media
563,70 માર્ક્સની પરીક્ષામાં આવા પ્રશ્નો હતા,standard,news_media
564,શહેરના જમાલપુર વિસ્તારમાં રહેતી 28 વર્ષીય પરિણીતાના પતિએ પોસ્ટ મારફતે ત્રિપલ તલાક મોકલી સંબંધ તોડી નાખવાનો પ્રયાસ કર્યો અને ત્યારબાદ સરખેજ રોજા ખાતે અન્ય યુવતી સાથે લગ્ન કરી લીધા હતા,standard,news_media
565,આ મામલે મહિલાએ પોતાના પતિ વિરુદ્ધ કાયદેસર કાર્યવાહી માટે ગાયકવાડ હ મહિલાની ફરિયાદમાં જણાવ્યા મુજબ વર્ષ 2013માં જુહાપુરા વિસ્તારમાં રહેતા યુવક સાથે તેના લગ્ન થયા હતા,standard,news_media
566,લગ્નજીવન દરમિયાન દંપતીને એક દીકરીનો જન્મ થયો હતો,standard,news_media
567,સંયુક્ત પરિવારમાં સાથે રહેતા સાસુ અને નણંદ દ્વારા વારંવાર બોલાચાલી અને માનસિક ત્રાસ આપવામાં આવતો હોવાનો મહિલાએ આક્ષેપ કર્યો છે,standard,news_media
568,"વર્ષ 2025માં પતિએ પોસ્ટ દ્વારા ત્રિપલ તલાક મોકલ્યો હતો, પરંતુ મહિલાએ તેને સ્વીકાર્યો નહોતો",standard,news_media
569,આ વચ્ચે પતિએ સરખેજ રોજા ખાતે અન્ય યુવતી સાથે લગ્ન કરી લીધા હોવાની માહિતી સામે આવી છે,standard,news_media
570,મહિલાએ આ પગલાને ગેરકાયદે ગણાવી પોલીસમાં અરજી કરી હતી,standard,news_media
571,ગાયકવાડ હવેલી પોલીસે સંબંધિત કલમો હેઠળ ગુનો નોંધી વધુ તપાસ શરૂ કરી છે,standard,news_media
572,પોલીસે બંને પક્ષોના નિવેદન લઈ કાર્યવાહી હાથ ધરી છે,standard,news_media
573,રાજ્યમાં ફરી એકવાર કમોસમી માવઠાંની શક્યતા વ્યક્ત કરવામાં આવી છે,standard,news_media
574,હવામાન વિભાગે ઉત્તર ગુજરાતના કેટલાક જિલ્લાઓ માટે સામાન્યથી મધ્યમ માવઠાંની આગાહી કરી છે,standard,news_media
