id,sentence,dialect,source
279,"વેલ્યુ એડીશન અને એગ્રો પ્રોસેસીંગ માટેના
છ  સેન્ટર ઓફ એક્સલન્સ કેન્દ્ર ઉભા કરવા રૂ",kathiawari,news_media
280,"આ સેન્ટરો ક્યા ઉભા
કરાશે તેની જાહેરાત નથી થઇ",kathiawari,news_media
281,"ફર્મેન્ટેડ ઓર્ગેનિક મેન્યોર અને લિક્વિડ ફર્મેન્ટેડ ઓર્ગેનિક
મેન્યોરના ઉપયોગને પ્રોત્સાહન આપવા રૂ",kathiawari,news_media
282,રાઈઝોમેટીક(આદુ અને હળદર) પાકોને પ્રોત્સાહિત કરવા  રૂ,kathiawari,news_media
283,મુખ્યમંત્રી ગૌમાતા પોષણ યોજનામાં રૂ,kathiawari,news_media
284,"કામધેનુ યુનિવર્સિટીના પશુ વિજ્ઞાન ડેરી વિજ્ઞાન અને મત્સ્ય વિજ્ઞાનની વિવિધ
યોજનાઓ માટે રૂ",kathiawari,news_media
285,ગાભણ પશુ અને વિયાણ થયેલ પશુ માટે ખાણદાણ માટે રૂ,kathiawari,news_media
286,ફરતાં પશુ દવાખાનાની સેવાઓ માટે રૂ,kathiawari,news_media
287,મુખ્યમંત્રી નિઃશુલ્ક પશુ સારવાર યોજના માટે રૂ,kathiawari,news_media
288,દરેક જિલ્લાની ‘પશુ કલ્યાણ સમિતિ”ને સહાય માટે રૂ,kathiawari,news_media
289,મોટા દુધાળાં પશુના ડેરી ફાર્મ માટે રૂ,kathiawari,news_media
290,"ભૂજ અને હિંમતનગર
ખાતેની પશુચિકિત્સા અને પશુપાલન મહાવિદ્યાલયનાં સુદ્રઢીકરણ માટે રૂ",kathiawari,news_media
291,"સુધારેલાં  બિયારણની મીનીકીટ પૂરી પાડવા અને ચાફકટરની ખરીદી
પર સહાય આપવા રૂ",kathiawari,news_media
292,મહુવા-ભાવનગર ખાતે મત્સ્ય વિજ્ઞાન માટે રૂ,kathiawari,news_media
293,મત્સ્ય ઉતરાણ કેન્દ્રો ખાતે માળખાકીય સુવિધાઓ ઊભી કરવા માટે રૂ,kathiawari,news_media
294,માછીમારોને ડીઝલ ખરીદી પર વેટ રાહત સહાય માટે રૂ,kathiawari,news_media
295,ભાંભરાપાણીમાં મત્સ્યોદ્યોગ માટે રૂ,kathiawari,news_media
296,"માં
વહી જતું વધારાનું પાણી હવે અટકશે : ડેમ કાર્યરત થતાં જ પાક",kathiawari,news_media
297,"પાણીનાં ટીપેટીપા માટે
તરસશે નવી
દિલ્હી, તા",kathiawari,news_media
298,"17: ઓપરેશન સિંદૂર પછી પણ ભારતે પાકિસ્તાનમાં વહી જતાં નદીઓનાં જળપ્રવાહને
અવરોધવાની આક્રમક રણનીતિ બદલી નથી",kathiawari,news_media
299,"જેમાં હવે પંજાબ અને જમ્મુ-કાશ્મીરની સીમાએ નિર્માણાધીન
શાહપુર કંડી બાંધ પ્રોજેક્ટ પણ અંતિમ તબક્કામાં પહોંચી ગયો છે",kathiawari,news_media
300,"આ પરિયોજના કાર્યરત
થવા સાથે જ અત્યાર સુધી પાક",kathiawari,news_media
301,"માં વહી જતું રાવી નદીનું બચેલું પાણી પણ સંપૂર્ણપણે અટકી
જવાનું છે અને તેનો ઉપયોગ પછી જમ્મુ-કાશ્મીર અને પંજાબની સૂકી જમીનોની સિંચાઈ માટે
થવાનો છે",kathiawari,news_media
302,"જમ્મુ-કાશ્મીરનાં
મંત્રી જાવેદ અહેમદ રાણાએ આજે જાણકારી આપતાં કહ્યું હતું કે, આ ડેમનું કામ 31 માર્ચ
સુધીમાં પૂર્ણ થઈ જવાની આશા છે",kathiawari,news_media
303,"આ પ્રોજેક્ટ વિશેષરૂપે દુષ્કાળગ્રસ્ત કઠુઆ અને સાંબા
જિલ્લા માટે જીવનરેખા જેવો સાબિત થશે",kathiawari,news_media
304,"ઉલ્લેખનીય
છે કે, 1960ની સિંધુ જળ સંધિ હેઠળ ત્રણ પૂર્વી નદીઓ- રાવી, બ્યાસ અને સતલજ ઉપર ભારતનો
પૂર્ણ અધિકાર છે",kathiawari,news_media
305,"તેમ છતાં ટેકનિકલ ઉણપો અને બાંધ ન હોવાનાં કારણે રાવીનું ઘણું પાણી
પાક",kathiawari,news_media
306,"જો કે એપ્રિલ 2025માં પહલગામ આતંકવાદી હુમલા પછી ભારતે
પાણીનો શત્ર તરીકે ઉપયોગ શરૂ કરી દીધો છે અને ભારત હવે પશ્ચિમી નદીઓ એટલે કે, સિંધુ,
જેલમ અને ચિનાબનાં પાણીનો પણ મહત્તમ ઉપયોગ કરવાનાં વિકલ્પો તપાસી રહ્યું છે",kathiawari,news_media
307,"બંગલાદેશ
નેશનલ પાર્ટીના ચીફ તારિક રહેમાને મંગળવારે બંગલાદેશના નવા વડાપ્રધાનનાં રૂપમાં શપથ
ગ્રહણ કર્યા હતા",kathiawari,news_media
308,"તારિક રહેમાનની સરકારમાં 25 કેબિનેટ મંત્રી અને 24 રાજ્ય મંત્રી સામેલ
થશે",kathiawari,news_media
309,જેમાં એક હિન્દુ મંત્રી પણ સામેલ છે,kathiawari,news_media
310,"પક્ષે 300 સભ્યની સંસદમાં 151થી વધારે સીટ
જીતી છે જ્યારે બીએનપીનાં નેતૃત્વનાં ગઠબંધનને 212 સીટ મળી છે",kathiawari,news_media
311,"બંગલાદેશના રાષ્ટ્રપતિ
મોહમ્મદ શહાબુદ્દીને ઢાકામાં સંસદ ભવનના સાઉથ પ્લાઝામાં રહેમાનને પદના શપથ અપાવ્યા
હતા",kathiawari,news_media
312,આ સમારોહમાં ભારત તરફથી લોકસભા સ્પીકર ઓમ બિરલા સામેલ થયા હતા,kathiawari,news_media
313,"તારિક રહેમાન પાંચ
વર્ષ માટે બંગલાદેશના વડા પ્રધાન રહેશે",kathiawari,news_media
314,"જેઓ પૂર્વ પીએમ ખાલિદા જીયા અને પૂર્વ રાષ્ટ્રપતિ
જિયાઉર રહેમાનના પુત્ર છે",kathiawari,news_media
315,તેઓ 35 વર્ષમાં બંગલાદેશના પહેલા પુરુષ વડાપ્રધાન પણ છે,kathiawari,news_media
316,"સુપ્રીમ
કોર્ટમાં સોગંદનામું રજૂ કરતાં ઈડી દ્વારા તપાસ સીબીઆઈને સોંપવા માંગ નવી
દિલ્હી, તા",kathiawari,news_media
317,"18 : પશ્ચિમ બંગાળમાં ચૂંટણીથી પહેલાં એન્ફોર્સમેન્ટ ડાયરેક્ટોરેટ (ઈડી)એ
સુપ્રીમ કોર્ટમાં સોગંદનામું રજૂ કરતાં મમતા સરકાર પર ગંભીર આરોપ મૂક્યા છે",kathiawari,news_media
318,"ઈડીએ
દાવો કર્યો હતો કે, આઈપેક દરોડા પછી તપાસમાં અવરોધ સર્જવા માટે પ્રભાવ, સત્તા અને ઝેડપ્લસ
સુરક્ષાનો દુરુપયોગ કરાયો હતો",kathiawari,news_media
319,"એજન્સીએ
નિષ્પક્ષ તપાસ માટે આ મામલો સીબીઆઈને સોંપવાની માંગ પણ સોગંદનામાં મારફતે કરી હતી",kathiawari,news_media
320,"ઈડીએ આરોપ મૂક્યો હતો કે, આઈપેકની ઓફિસમાં કોમ્પ્યુટર ડેટાનું બેકઅપ લેતાં રોકાયા હતા,
તો સીસીટીવી સ્ટોરેજનાં ડિવાઈસ હટાવી દેવાયાં હતાં",kathiawari,news_media
321,"તપાસથી પહેલાં રેકર્ડસ સાથે ચેડાં
કરાયાં હતાં",kathiawari,news_media
322,"એજન્સીએ
કહ્યું હતું કે, આ માત્ર વહીવટી ચૂક નથી, પરંતુ યોજનાબદ્ધ રીતે પુરાવાઓને નષ્ટ કરવાની
કોશિશ કરાઈ છે",kathiawari,news_media
323,આવાં કૃત્ય કાયદાની નજરે ગંભીર અપરાધની શ્રેણીમાં આવે છે,kathiawari,news_media
324,"મમતા સરકારે
તપાસ એજન્સીઓ અને સાક્ષીઓ પર દબાણ વધાર્યું હતું, તેવું ઈડીએ જણાવ્યું હતું",kathiawari,news_media
325,"મોદી
સરકારના મંત્રીના પ્રહાર : કોંગ્રેસ નેતા ભારત વિરોધી તાકાતો સાથે જોડાયેલા રહે છે નવી
દિલ્હી, તા",kathiawari,news_media
326,"18 : દેશના સંસદીય બાબતોના મંત્રી કિરણ રિજિજુએ બુધવારે ખતરનાક પ્રહાર
કરતાં કહ્યું હતું કે, રાહુલ ગાંધી દેશની સુરક્ષા માટે સૌથી મોટાં ખતરા સમાન બની ગયા
છે",kathiawari,news_media
327,"ભારત
વિરોધી તાકાતો સાથે જોડાયેલા કોંગ્રેસ નેતા નકસલવાદીઓ, ઉગ્રવાદીઓ અને જોર્જ સોરોસ જેવા
નેતાઓને મળે છે, તેવું તેમણે ઉમેર્યું હતું",kathiawari,news_media
328,"રિજિજુએ
જણાવ્યું હતું કે, સંસદમાં રાહુલનું વર્તન બાલિશ અને બેજવાબદાર છે",kathiawari,news_media
329,"આવા વિપક્ષી નેતા
ઇતિહાસમાં નથી જોયા",kathiawari,news_media
330,"સંસદની બહાર જઇને લોકોને દેશદ્રોહી કહેવા, અપ્રગટ પુસ્તક લહેરાવવું",kathiawari,news_media
331,"મોદી
સરકારના મંત્રીએ કહ્યું હતું કે, કોંગ્રેસનું કામ માત્ર સંસદમાં હંગામો કરવાનું છે",kathiawari,news_media
332,"કોંગ્રેસ કહે છે કે, બોલવા નથી દેતા, પરંતુ રાહુલ આવે એટલે તરત હંગામો, બેનર, નારેબાજી
શરૂ થઇ જાય છે",kathiawari,news_media
333,"રાહુલ કોઇ જાતના આધાર -પુરાવા વગર વડાપ્રધાન મોદી પર આરોપો મૂકયે રાખે
છે, તેવું રિજિજુએ જણાવ્યું હતું",kathiawari,news_media
334,"17 : જૂનાગઢ નજીકના ઇવનગરમા બે વર્ષ પહેલા માતાની સગી પુત્રી અને તેના પ્રેમીએ હત્યા
કર્યાના કેસમાં જૂનાગઢ જિલ્લા કોર્ટે બન્નેને આજીવન કેદની સજા અને રૂપિયા 1000 દંડ
ફટકારતો ચુકાદો આપ્યો હતો",kathiawari,news_media
335,"આ કેસની
વિગત પ્રમાણે ઇવનગર ગામે રહેતા ગાવિંદ આણંદ બામણીયા મજૂરી કામ માટે પાલનપુર ગયેલા અને
ઘરે તેની પત્ની દક્ષાબેન તથા બે પુત્રી અને પુત્ર હતા દરમિયાન તારીખ 26-5-23ના રાત્રે
પુત્રી મીનાક્ષી એ ઇવનગરમાં રહેતા પોતાના પ્રેમી અમીત નાથા પરમારને ઘરે મળવા બોલાવ્યો
હતો",kathiawari,news_media
336,"આ બંને રૂમમાં બેઠા હતા ત્યારે યુવતીની માતા દક્ષાબેન જાગી જતા અને બન્નેને રૂમમાં
જોઈ જતા ઠપકો આપ્યો હતો, અને આ અંગે યુવતીના પિતાને સવારે જાણ કરવાનું કહ્યું હતું",kathiawari,news_media
337,"બાદમાં આ પરિવાર સુઈ જતા મીનાક્ષી એ પોતાના પ્રેમી
અમિત પરમારને બોલાવી પોતાની માતા ઉપર બોથડ પદાર્થ થી હુમલો કરી મોતને ઘાટ ઉતારી હતી",kathiawari,news_media
338,"જુનાગઢ તાલુકા પોલીસમાં અજાણ્યા શખ્સો સામે પોતાની
પત્નીની હત્યા કર્યાની ફરિયાદ નોંધાવી હતી, પોલીસ પૂછપરછમાં મીનાક્ષી ગાવિંદ બામણીયા
અને તેનો પ્રેમી અમિત નાથા પરમારે હત્યાની કબૂલાત કરતા બન્નેની ધરપકડ કરી હતી",kathiawari,news_media
339,"આ કેસ
જૂનાગઢ સેશન કોર્ટમાં ચાલી જતા બન્ને પક્ષની દલીલો, પુરાવાઓને ધ્યાને રાખી જિલ્લા ન્યાયાધીશ
એ મીનાક્ષી ગાવિંદ બામણિયા અને તેના પ્રેમી અમિત નાથા પરમારને  આજીવન કેદની સજા અને રૂપિયા 1000નો દંડ ફટકારતો
ચુકાદો આપ્યો હતો",kathiawari,news_media
340,"ક્ષ      દેશની સૌથી મોટી અને આધુનિક લાઇબ્રેરી નવી બિરસા મુંડા લાઇબ્રેરી કરોડના ખર્ચે દેશની સૌથી મોટી અને અત્યાધુનિક નમો સેન્ટ્રલ
લાઇબ્રેરી સ્થપાશે",kathiawari,news_media
341,લાઈબ્રેરી આધુનિક સુવિધાઓથી સજ્જ હશે,kathiawari,news_media
342,"ડિજિટલ રાડિંગ ઝોન સ્પર્ધાત્મક પરીક્ષાની તૈયારી માટે ખાસ વિભાગ
અને બાળકો માટે વિશેષ વાંચન વિસ્તાર જેવી સુવિધાઓ ઉપલબ્ધ રહેશે તેમ અંદાજપત્રમાં નાણાપ્રધાને
જણાવ્યું છે",kathiawari,news_media
343,ઉપરાંત આદિ જાતિ વિકાસ વિભાગ માટે કુલ રૂ,kathiawari,news_media
344,રાજ્યમાં આ વર્ષે વધુ તાલુકાઓમાં ભગવાન બિરસામુંડા લાઇબ્રેરી પણ સ્થાપવામાં આવશે,kathiawari,news_media
345,શૈક્ષણિક ઉત્કર્ષ માટે હજાર વિદ્યાર્થીઓને પોસ્ટમેટ્રિક શિષ્યવૃત્તિ આપવા રૂ,kathiawari,news_media
346,આશ્રમ શાળાઓના એક લાખથી વધુ વિદ્યાર્થીઓ માટે રૂ,kathiawari,news_media
347,"સરકારી  છાત્રાલય એકલવ્ય મોડેલ રેસિડેન્સીયલ સ્કૂલ અને ગર્લ્સ લિટરસી સ્કૂલના
બાંધકામ માટે રૂ",kathiawari,news_media
348,"સરકારી કુમાર-કન્યા
છાત્રાલયો અને ગ્રાન્ટ ઈન એઈડ મળીને
કુલ હજારથી વધુ વિદ્યાર્થીઓ માટે રૂ",kathiawari,news_media
349,એસ મોડેલ શાળાઓ અને સૈનિક શાળાઓના આશરે હજાર વિદ્યાર્થીઓ માટે રૂ,kathiawari,news_media
350,લાખથી વધુ વિદ્યાર્થીઓને ગણવેશ સહાય માટે રૂ,kathiawari,news_media
351,"નર્મદા જિલ્લાના રાજપીપળામા
બિરસામુંડા આદિજાતિ યુનિવર્સિટી માટેરૂ",kathiawari,news_media
352,"આદિજાતિ ખેડૂતો માટે પ્રાકૃતિક
કૃષિ આધારિત વાડી સહાય માટે રૂ",kathiawari,news_media
353,"વિસ્તારોમાં નવા મોબાઇલ ટાવરો ઊભા કરવા માટે
રૂ",kathiawari,news_media
354,વ્યક્તિગત આવાસ યોજના અંતર્ગત રૂ,kathiawari,news_media
355,આદિજાતિ વિદ્યાર્થીઓ માટે વિદ્યાર્થી દીઠ વાર્ષિક નિભાવ ગ્રાન્ટ રૂ,kathiawari,news_media
356,રાજ્યમાં આ વર્ષે વધુ તાલુકાઓમાં ભગવાન બિરસામુંડા લાઇબ્રેરી પણ સ્થાપવામાં આવશે,kathiawari,news_media
357,"િવકસિત ગુજરાત ફંડ
માટે પણ મોટી ફાળવણી સૌરાષ્ટ્રનો દરિયાકાંઠો કચ્છ અને સુરત એમ કુલ છ પ્રદેશોને ગ્રોથ હબ તરીકે વિકસાવવા માટે
ઓળખ કરવામાં આવી છે",kathiawari,news_media
358,જેમાં જેટલા પ્રોજેક્ટસ તૈયાર કરાયા છે,kathiawari,news_media
359,"એ ઉપરાંત દરેક પ્રદેશો માટે
ઇકોનોમિક માસ્ટર પ્લાન પણ બનાવવામાં આવ્યા છે",kathiawari,news_media
360,"છ પ્રદેશોનો સંતુલિત
વિકાસ કરવા માટે જંગી રકમ ફાળવવામાં આવી છે",kathiawari,news_media
361,નવા પ્રોજેક્ટસ ઉદ્યોગ રોડ નેટવર્ક અને અન્ય માળખાગત સુવિધાઓમાં વધારો કરશે,kathiawari,news_media
362,"છોટાઉદેપુરમાં કડીપાણી
માઈનિંગ સુવિધાના વિસ્તરણ માટે રૂ",kathiawari,news_media
363,"જંબુસર અને સાયલામાં ડીપ સી પ્રોજેક્ટ
માટે રૂ",kathiawari,news_media
364,કરોડનું ‘િવકસિત ગુજરાત ફંડ’ બનાવ્યું છે,kathiawari,news_media
365,"ચાલુ નાણાકીય વર્ષ
માટે હાઈ-સ્પીડ કોરિડોર રીઝનલ ઇકોનોમિક માસ્ટર પ્લાનમાં દર્શાવેલ પ્રોજેક્ટ્સનો અમલ પાણી પુરવઠાના પ્રોજેક્ટ્સ એક્સપ્રેસ વે વગેરે માટે રૂ",kathiawari,news_media
366,"પ્રાદેશિક કનેક્ટિવિટીને
મજબૂત કરવા માટે ડેડિકેટેડ સ્ટેટ એક્સપ્રેસ-વેના વિકાસ અર્થે રૂ",kathiawari,news_media
367,"ધોલેરા સરમાં ટ્રેક
ઇન્ફ્રાસ્ટ્રક્ચરના વિકાસ અને સાણંદ- ઔદ્યોગિક વસાહત ખાતે
વરસાદી પાણીના નિકાલની વ્યવસ્થા માટે રૂ",kathiawari,news_media
368,"અને સેવા ક્ષેત્રના ડેડીકેટેડ
ફંડ કરોડની જોગવાઇ થઇ છે",kathiawari,news_media
369,ભૂગર્ભ કોપર-લીડ-ઝીંક ખાણ ધરાવતા અંબાજી કોપર પ્રોજેક્ટ માટે રૂ,kathiawari,news_media
370,"કરોડથી વધુની જોગવાઈ છે અને કડાણા ડેમ ખાતે ફ્લાટિંગ સોલર પ્રોજેક્ટ
માટે રૂ",kathiawari,news_media
371,"18: પોરબંદરથી 140 નોટિકલ દૂર દરિયામાં સ્પીડ બોટના માધ્યમથી ડ્રગ્સ ઘુસાડવાની પ્રવૃત્તિને
એ",kathiawari,news_media
372,"ની ટીમે નાકામયાબ બનાવ્યા બાદ પકડાયેલા બે ઈરાની ઈસમોને પોરબંદરની કોર્ટમાં
14 દિવસના રિમાન્ડની માગણી સાથે રજૂ કરવામાં આવતા ચાર દિવસના રિમાન્ડ મંજૂર થયા છે",kathiawari,news_media
373,"ની ટીમે પોરબંદરથી 140 નોટિકલ માઈલ દૂર દરિયામાં ઈરાન ખાતેથી લાવવામાં આવેલા
203 કિલો ડ્રગ્સના પેકેટ સાથે સ્પીડ બોટ પકડી પાડી હતી અને એ બોટમાંથી પકડાયેલા ઈરાનના
બે ઈસમો અબ્દુલ મજીદ ઈસ્માઈલ અને અબ્દુલ સતાર કાદરબક્ષને પોરબંદર લાવવામાં આવ્યા બાદ
સુરક્ષા એજન્સીઓ દ્વારા પૂછપરછ હાથ ધરવામાં આવી હતી",kathiawari,news_media
374,"ત્યારબાદ બુધવારે તેઓને કોર્ટમાં
રિમાન્ડની માગણી સાથે રજૂ કરવામાં આવ્યા હતા",kathiawari,news_media
375,"જેમાં
રિમાન્ડના મુખ્ય મુદ્દાઓમાં પકડાયેલા બે ઈરાની નાગરિકો એવા આ આરોપીઓ સાથે સંડોવાયેલા
કોણ છે",kathiawari,news_media
376,માલ કોણે મોકલાવ્યો હતો અને ક્યાં પહોંચાડવાનો હતો,kathiawari,news_media
377,"તથા ભૂતકાળમાં આવી પ્રવૃત્તિઓ
કરી છે કે કેમ",kathiawari,news_media
378,"સહિતની વિગતો બહાર લાવવા માટે 14 દિવસના રિમાન્ડ માંગવામાં આવ્યા હતા
અને કોર્ટ દ્વારા ચાર દિવસના રિમાન્ડ મંજૂર કરવામાં આવ્યા હોવાનું એસ",kathiawari,news_media
379,માથુકિયા દ્વારા જણાવવામાં આવ્યું હતું,kathiawari,news_media
380,"ત્યારે તેઓ પાસેથી એક મોબાઇલ ફોન કબજે કરવામાં
આવ્યો છે જેમાં અનેક ડેટા મળી આવ્યા છે તેના આધારે સુરક્ષા એજન્સીઓ દ્વારા આગળની તપાસ
હાથ ધરવામાં આવી છે તે ઉપરાંત પકડાયેલા ઈસમોની પણ પૂછપરછ હાથ ધરાઈ છે",kathiawari,news_media
381,"ભાલકાતીર્થ
નજીકના નિરાલી ખોડિયાર ઉદાસીન આશ્રમના મહામંડલેશ્વર સ્વામી બજરંગદાસ બાપુએ ફરિયાદ નોંધાવી જૂનાગઢ,
તા",kathiawari,news_media
382,"18 : મહાશિવરાત્રી મેળામાં મૃગીકુંડમાં સાધુ-સાધ્વીઓના વેશમા સાધુઓ સાથે શાહી સ્નાન
કરનાર કીર્તિ પટેલ સહિતનાઓ સામે ધાર્મિક લાગણી દુભાવી હોવાની મહામંડલેશ્વરએ પોલીસમાં
ફરિયાદ નોંધાવી છે",kathiawari,news_media
383,"મહાશિવરાત્રી
મેળામાં શિવરાત્રીની મધ્ય રાત્રીએ મૃગીકુંડમાં સ્નાનનો અધિકાર માત્ર દિગંબર સહિતના
સાધુ-સંતોને છે, આ માટે વર્ષોની પરંપરા ચાલી આવે છે",kathiawari,news_media
384,"અને કડક પોલીસ બંદોબસ્ત વચ્ચે
સાધુ, સાધ્વીના વેશમાં વિવાદાસ્પદ કિર્તી પટેલ સહિતનાઓએ સ્નાન કરી ધાર્મિક લાગણી દુભાવી
હોવાની મહામંડલેશ્વર બજરંગદાસ બાપુએ પોલીસમાં ફરિયાદ નોંધાવી છે",kathiawari,news_media
385,"શિવરાત્રીની મધરાતે રવેડીમાં જોડાયેલા સાધુ-સંતો
સ્નાન કરે છે ત્યારે સાધુના વેશમાં કીર્તિ પટેલ તથા પોલીસ ઇન્સ્પેક્ટર વરિયાએ સાદા
ડ્રેસમાં મૃગીકુંડમાં શાહી સ્નાન કર્યાનો વીડિયો વાયરલ થયો હતો",kathiawari,news_media
386,"આ સાથે તંત્ર હરકતમાં
આવ્યું હતું અને ત્રણેય અખાડાના વરિષ્ઠ સંતોનો અભિપ્રાય મેળવી કાનૂની કાર્યવાહી કરવાનો
નિર્ણય પ્રાંત અધિકારીએ જાહેર કર્યો હતો",kathiawari,news_media
387,"વીડિયો વાયરલ થતા સાધુ સમાજમાં રોષ ઉઠ્યો
હતો",kathiawari,news_media
388,"ત્યારે ભાલકાતિર્થના નિરાલી ખોડિયાર ઉદાસીન અખાડાના મહામંડલેશ્વર બજરંગદાસ બાપુએ
સાધુઓની ધાર્મિક લાગણી દુભાય હોવાની કિર્તી પટેલ સહિતનાઓ સામે પોલીસ ફરિયાદ નોંધાવી
છે",kathiawari,news_media
389,"18: દક્ષિણ આફ્રિકાનો ગ્રુપ ડીના અંતિમ મેચમાં યુએઇ વિરુદ્ધ 6 વિકેટે સરળ
વિજય થયો છે",kathiawari,news_media
390,સતત ચાર વિજય સાથે ગ્રુપ ડીમાં 8 પોઇન્ટ સાથે દ,kathiawari,news_media
391,આ ગ્રુપમાંથી બીજી ટીમ તરીકે ન્યુઝીલેન્ડ ક્વોલીફાય થઇ છે,kathiawari,news_media
392,"આજના મેચમાં આફ્રિકાએ
123 રનનો સામાન્ય વિજય લક્ષ્યાંક 40 દડા બાકી રાખીને 13",kathiawari,news_media
393,"2 ઓવરમાં 4 વિકેટ ગુમાવીને
સર કરી લીધો હતો",kathiawari,news_media
394,"4 ઓવરમાં માત્ર 12 રન આપી 3 વિકેટ ઝડપનાર આફ્રિકી બોલર કોબિન બોશ
પ્લેયર ઓફ ધ મેચ જાહેર થયો હતો",kathiawari,news_media
395,"આફ્રિકા
તરફથી કપ્તાન એડન માર્કરમે 11 દડામાં પ ચોક્કા-1 છક્કાથી 28, રિયાન રિકલટને 16 દડામાં
3 ચોક્કા-2 છક્કાથી 30 અને ડેવાલ્ડ બ્રેવિસે 3 છક્કાથી ઝડપી 36 રન કર્યાં હતા",kathiawari,news_media
396,સ્ટબ્સ 6 અને સ્મિથ 3 રને નોટઆઉટ રહ્યા હતા,kathiawari,news_media
397,"અગાઉ
યૂએઇ ટીમના 20 ઓવરમાં 6 વિકેટે 122 રન થયા હતા",kathiawari,news_media
398,"જેમાં આલિશાન શરાફૂના 38 દડામાં પ ચોક્કા-1
છક્કાથી 4પ રન મુખ્ય હતા",kathiawari,news_media
399,કપ્તાન મોહમ્મદ વાસીમે 22 રન કર્યાં હતા,kathiawari,news_media
400,"આફ્રિકા તરફથી કોબિન
બોશની 3 વિકેટ ઉપરાંત એનરિક નોર્ખિયાને 2 વિકેટ મળી હતી",kathiawari,news_media
401,"સેમિમાં
બંગાળ સામે 6 વિકેટે યાદગાર વિજય કલ્યાણી
(પ",kathiawari,news_media
402,18: જમ્મુ - કાશ્મીર ટીમે ઇતિહાસ રચ્યો છે,kathiawari,news_media
403,"67 વર્ષના ઇતિહાસમાં તે પહેલીવાર
રણજી ટ્રોફી ફાઇનલમાં પહોંચી છે",kathiawari,news_media
404,"સેમિ ફાઇનલમાં આજે રમતના ચોથા દિવસે જમ્મુ-કાશ્મીર
ટીમનો પૂર્વ ચેમ્પિયન બંગાળ વિરુદ્ધ 6 વિકેટે યાદગાર વિજય થયો હતો",kathiawari,news_media
405,"જમ્મુ-કાશ્મીર ટીમ
સામે 126 રનનું સામાન્ય વિજય લક્ષ્યાંક હતું",kathiawari,news_media
406,"4 ઓવરમાં 4 વિકેટ ગુમાવી હાંસલ
કરી લીધું હતું",kathiawari,news_media
407,વંશજ શર્મા 43 અને અબ્દુલ સમદ 30 રને નોટઆઉટ રહ્યા હતા,kathiawari,news_media
408,"મેચમાં કુલ
9 વિકેટ લેનાર જે એન્ડ કેનો મીડિયમ પેસ બોલર અકીબ નબી પ્લેયર ઓફ ધ મેચ બન્યો હતો",kathiawari,news_media
409,"સેમિ
ફાઇનલમાં મોહમ્મદ શમીએ પહેલા દાવમાં 8 વિકેટ લીધી હતી",kathiawari,news_media
410,"જો કે તેનો આ દેખાવ બંગાળને
જીત અપાવી શક્યો ન હતો",kathiawari,news_media
411,"બંગાળના
પહેલા દાવમાં 328 રન થયા હતા",kathiawari,news_media
412,જવાબમાં જમ્મુ-કાશ્મીર ટીમે 302 રન કર્યા હતા,kathiawari,news_media
413,"બીજા દાવમાં
બંગાળનો 99 રનમાં ધબડકો થયો હતો",kathiawari,news_media
414,"કેમેરાવાળાં
ચશ્માં પહેર્યા’તા : રાષ્ટ્રીય સુરક્ષા સંબંધિત ગુનો નોંધવા તજવીજ પેરિસ,
તા",kathiawari,news_media
415,"18 : ફ્રાંસના રાષ્ટ્રપતિ ભારતની યાત્રાએ આવ્યા તે પહેલાં જ ભારતે રાફેલ યુદ્ધવિમાનને
સ્વદેશમાં બનાવવાનું એલાન કર્યું હતું",kathiawari,news_media
416,"તે વચ્ચે ફ્રાંસમાં આ વિમાન બનાવવાના પ્લાન્ટમાં
એક કર્મચારી નિયમ વિરુદ્ધ પોતાના ચશ્માંમાં કેમેરા લગાવીને કામ કરતો ઝડપાયો હતો",kathiawari,news_media
417,"આરોપી
વિરુદ્ધ રાષ્ટ્રીય સુરક્ષા સંબંધિત ગુનો નોંધવા સહિતની તજવીજ હાથ ધરાઈ છે",kathiawari,news_media
418,"એક
મીડિયા હેવાલ મુજબ, રાફેલ બનાવતી કંપની દસોલ્ટના પ્લાન્ટમાં કેમેરાવાળાં ચશ્માં પહેરીને
કામ કરતા કર્મચારીને ઝડપી પડાયા બાદ અતિસંવેદનશીલ મનાતી આ ઘટના અંગે ફ્રાંસની પોલીસને
સોંપવામાં આવ્યો હતો",kathiawari,news_media
419,"નિયમ ભંગ કરનારા આ કર્મચારી વિરુદ્ધ કાયદેસરની કાર્યવાહી હાથ
ધરાશે",kathiawari,news_media
420,"આ ઘટના એવા સમયે સર્જાઈ છે, જ્યારે ભારતના સંરક્ષણ મંત્રાલયે 114 રાફેલ વિમાન
બનાવવા માટે મંજૂરી આપી હતી",kathiawari,news_media
421,"નોંધનીય
છે કે, ભારત અને ફ્રાંસ ઉપરાંત યુએઈ, ઈજિપ્ત જેવા દેશ પણ રાફેલ જેટ ધરાવે છે",kathiawari,news_media
422,"હાલમાં
જ ઈન્ડોનેશિયાએ પણ રાફેલ ખરીદવા ફ્રાંસ સાથે એક મોટો સોદો કર્યો હતો",kathiawari,news_media
423,"અમેરિકાએ
50 યુદ્ધવિમાન મધ્ય-પૂર્વમાં મોકલ્યાં : લાંબો સમય તૈનાતીની તૈયારી વોશિંગ્ટન,
તા",kathiawari,news_media
